id,address_id,name,siren,logo,created_at,updated_at
7399,7399,Services Nouvelle SA,431060144,,2025-06-22 00:00:00,2025-06-22 00:00:00
7400,7400,Énergie Ouest SA,072663438,,2024-05-01 00:00:00,2024-05-01 00:00:00
7401,7401,Distribution Nord SASU,262057045,,2025-04-02 00:00:00,2025-04-02 00:00:00
7402,7402,Groupe France SNC,824337901,,2024-10-20 00:00:00,2024-10-20 00:00:00
7403,7403,Solutions Plus SARL,357407725,,2022-11-15 00:00:00,2022-11-15 00:00:00
7404,7404,Consulting Grand Ouest SARL,197435621,,2024-07-20 00:00:00,2024-07-20 00:00:00
7405,7405,Technologies Sud SASU,350592416,,2024-03-11 00:00:00,2024-03-11 00:00:00
7406,7406,Construction Pro SASU,641618640,,2024-01-09 00:00:00,2024-01-09 00:00:00
7407,7407,Développement Ouest SAS,118283365,,2022-09-19 00:00:00,2022-09-19 00:00:00
7408,7408,Commerce Ouest SA,889601449,,2025-07-10 00:00:00,2025-07-10 00:00:00
7409,7409,Groupe International SAS,740903687,,2024-02-23 00:00:00,2024-02-23 00:00:00
7410,7410,Énergie Rhône-Alpes SNC,926117037,,2021-06-15 00:00:00,2021-06-15 00:00:00
7411,7411,Matériaux Paris SASU,366239937,,2021-01-03 00:00:00,2021-01-03 00:00:00
7412,7412,Produits France SAS,861658888,,2024-07-08 00:00:00,2024-07-08 00:00:00
7413,7413,Produits Expert SNC,370651788,,2024-10-13 00:00:00,2024-10-13 00:00:00
7414,7414,Entreprise Nouvelle SAS,044984649,,2023-08-21 00:00:00,2023-08-21 00:00:00
7415,7415,Industrie Plus SAS,165183807,,2023-03-14 00:00:00,2023-03-14 00:00:00
7416,7416,Commerce Plus EURL,332600584,,2021-08-08 00:00:00,2021-08-08 00:00:00
7417,7417,Développement Grand Ouest SARL,427810635,,2020-04-23 00:00:00,2020-04-23 00:00:00
7418,7418,Digital Europe SA,255525990,,2021-11-24 00:00:00,2021-11-24 00:00:00
7419,7419,Transport Méditerranée SA,204894901,,2022-02-27 00:00:00,2022-02-27 00:00:00
7420,7420,Matériaux Rhône-Alpes SASU,977923127,,2020-06-26 00:00:00,2020-06-26 00:00:00
7421,7421,Construction Nouvelle SARL,270954985,,2025-07-18 00:00:00,2025-07-18 00:00:00
7422,7422,Systems Plus SASU,937294650,,2022-09-05 00:00:00,2022-09-05 00:00:00
7423,7423,Énergie Moderne SA,794278895,,2023-06-28 00:00:00,2023-06-28 00:00:00
7424,7424,Digital Grand Ouest SAS,497076125,,2025-04-09 00:00:00,2025-04-09 00:00:00
7425,7425,Commerce Nouvelle EURL,417141231,,2023-05-18 00:00:00,2023-05-18 00:00:00
7426,7426,Groupe Centre EURL,897821849,,2025-06-24 00:00:00,2025-06-24 00:00:00
7427,7427,Innovation Sud SA,752693176,,2024-11-23 00:00:00,2024-11-23 00:00:00
7428,7428,Produits Nouvelle SAS,549366169,,2020-02-23 00:00:00,2020-02-23 00:00:00
7429,7429,Services Europe SAS,731326690,,2022-04-20 00:00:00,2022-04-20 00:00:00
7430,7430,Systems Méditerranée SNC,721004182,,2021-08-03 00:00:00,2021-08-03 00:00:00
7431,7431,Solutions Nouvelle SA,229179270,,2022-05-07 00:00:00,2022-05-07 00:00:00
7432,7432,Services Rhône-Alpes SA,595425711,,2022-09-10 00:00:00,2022-09-10 00:00:00
7433,7433,Commerce Pro SA,229264494,,2020-09-21 00:00:00,2020-09-21 00:00:00
7434,7434,Construction Expert SAS,843675372,,2024-04-19 00:00:00,2024-04-19 00:00:00
7435,7435,Technologies Premium SAS,709938658,,2020-05-14 00:00:00,2020-05-14 00:00:00
7436,7436,Construction Moderne EURL,505607408,,2020-08-11 00:00:00,2020-08-11 00:00:00
7437,7437,Matériaux Rhône-Alpes SAS,590463469,,2023-11-29 00:00:00,2023-11-29 00:00:00
7438,7438,Distribution Plus SA,771659968,,2023-10-16 00:00:00,2023-10-16 00:00:00
7439,7439,Industrie Sud SARL,685792012,,2022-02-16 00:00:00,2022-02-16 00:00:00
7440,7440,Développement Sud SNC,875111080,,2025-01-08 00:00:00,2025-01-08 00:00:00
7441,7441,Développement Est SARL,965748569,,2024-10-04 00:00:00,2024-10-04 00:00:00
7442,7442,Industrie Expert SA,334584224,,2024-02-02 00:00:00,2024-02-02 00:00:00
7443,7443,Groupe Moderne SAS,668202377,,2025-09-29 00:00:00,2025-09-29 00:00:00
7444,7444,Énergie Méditerranée SA,833167943,,2022-04-13 00:00:00,2022-04-13 00:00:00
7445,7445,Énergie France SNC,500706593,,2021-04-29 00:00:00,2021-04-29 00:00:00
7446,7446,Technologies International SAS,258697770,,2022-05-31 00:00:00,2022-05-31 00:00:00
7447,7447,Énergie Rhône-Alpes EURL,182051888,,2022-09-03 00:00:00,2022-09-03 00:00:00
7448,7448,Matériaux Expert SAS,771046760,,2022-12-18 00:00:00,2022-12-18 00:00:00
7449,7449,Produits Méditerranée SNC,617978101,,2021-09-24 00:00:00,2021-09-24 00:00:00
7450,7450,Matériaux Plus SARL,168231405,,2024-08-15 00:00:00,2024-08-15 00:00:00
7451,7451,Société Méditerranée SAS,628488322,,2023-08-28 00:00:00,2023-08-28 00:00:00
7452,7452,Industrie Moderne SARL,759194244,,2025-09-07 00:00:00,2025-09-07 00:00:00
7453,7453,Consulting Expert SASU,334924677,,2023-08-18 00:00:00,2023-08-18 00:00:00
7454,7454,Industrie Sud SASU,540532975,,2025-07-28 00:00:00,2025-07-28 00:00:00
7455,7455,Industrie France SA,594549800,,2020-10-04 00:00:00,2020-10-04 00:00:00
7456,7456,Produits Premium SARL,099863672,,2024-04-27 00:00:00,2024-04-27 00:00:00
7457,7457,Entreprise Sud SA,933126526,,2020-12-22 00:00:00,2020-12-22 00:00:00
7458,7458,Distribution Plus SA,602432098,,2024-06-03 00:00:00,2024-06-03 00:00:00
7459,7459,Industrie Pro SASU,066273079,,2023-11-15 00:00:00,2023-11-15 00:00:00
7460,7460,Produits Grand Ouest SAS,741844930,,2020-05-07 00:00:00,2020-05-07 00:00:00
7461,7461,Développement Nouvelle SASU,232762377,,2022-01-27 00:00:00,2022-01-27 00:00:00
7462,7462,Produits Expert SARL,638298489,,2021-10-30 00:00:00,2021-10-30 00:00:00
7463,7463,Systems Premium SA,485999270,,2023-09-23 00:00:00,2023-09-23 00:00:00
7464,7464,Solutions Nouvelle SASU,490962701,,2022-12-19 00:00:00,2022-12-19 00:00:00
7465,7465,Services Avenir EURL,493872154,,2025-06-16 00:00:00,2025-06-16 00:00:00
7466,7466,Industrie Est EURL,198551889,,2024-02-24 00:00:00,2024-02-24 00:00:00
7467,7467,Digital Pro SNC,166053769,,2024-03-14 00:00:00,2024-03-14 00:00:00
7468,7468,Matériaux Pro SNC,009700758,,2025-02-17 00:00:00,2025-02-17 00:00:00
7469,7469,Innovation Sud SNC,718102239,,2021-12-12 00:00:00,2021-12-12 00:00:00
7470,7470,Industrie Rhône-Alpes SA,439702374,,2025-07-25 00:00:00,2025-07-25 00:00:00
7471,7471,Technologies Moderne SASU,053474912,,2023-12-13 00:00:00,2023-12-13 00:00:00
7472,7472,Distribution Moderne SAS,527835946,,2020-12-21 00:00:00,2020-12-21 00:00:00
7473,7473,Technologies Méditerranée SAS,334011103,,2021-05-04 00:00:00,2021-05-04 00:00:00
7474,7474,Matériaux Pro SASU,026455287,,2025-02-12 00:00:00,2025-02-12 00:00:00
7475,7475,Alimentation Méditerranée EURL,022579148,,2020-05-21 00:00:00,2020-05-21 00:00:00
7476,7476,Services Plus EURL,399615160,,2021-11-23 00:00:00,2021-11-23 00:00:00
7477,7477,Digital Sud EURL,407376557,,2025-09-02 00:00:00,2025-09-02 00:00:00
7478,7478,Innovation Expert SAS,098616428,,2022-08-06 00:00:00,2022-08-06 00:00:00
7479,7479,Développement Pro SA,074795089,,2020-04-11 00:00:00,2020-04-11 00:00:00
7480,7480,Entreprise Premium SARL,713480069,,2025-02-28 00:00:00,2025-02-28 00:00:00
7481,7481,Produits Centre EURL,851445726,,2025-09-07 00:00:00,2025-09-07 00:00:00
7482,7482,Entreprise Méditerranée SAS,416521318,,2021-02-09 00:00:00,2021-02-09 00:00:00
7483,7483,Consulting Ouest SAS,301641965,,2022-03-03 00:00:00,2022-03-03 00:00:00
7484,7484,Services Premium EURL,393018072,,2024-01-31 00:00:00,2024-01-31 00:00:00
7485,7485,Services Europe SARL,222917031,,2020-02-17 00:00:00,2020-02-17 00:00:00
7486,7486,Alimentation Nouvelle SNC,059122002,,2025-01-11 00:00:00,2025-01-11 00:00:00
7487,7487,Construction Expert SA,855049987,,2020-01-08 00:00:00,2020-01-08 00:00:00
7488,7488,Distribution Plus SASU,211598461,,2020-09-11 00:00:00,2020-09-11 00:00:00
7489,7489,Produits Premium EURL,739651057,,2021-09-28 00:00:00,2021-09-28 00:00:00
7490,7490,Commerce Nord SNC,802462713,,2023-03-24 00:00:00,2023-03-24 00:00:00
7491,7491,Société Moderne SASU,779984749,,2025-08-14 00:00:00,2025-08-14 00:00:00
7492,7492,Solutions Pro SARL,905403762,,2024-03-22 00:00:00,2024-03-22 00:00:00
7493,7493,Alimentation Pro SAS,268304896,,2025-03-10 00:00:00,2025-03-10 00:00:00
7494,7494,Groupe Paris SAS,005529615,,2020-03-05 00:00:00,2020-03-05 00:00:00
7495,7495,Groupe Nord SNC,198038390,,2020-02-29 00:00:00,2020-02-29 00:00:00
7496,7496,Énergie Pro SA,659349369,,2023-08-15 00:00:00,2023-08-15 00:00:00
7497,7497,Entreprise Nouvelle SNC,850272303,,2022-04-11 00:00:00,2022-04-11 00:00:00
7498,7498,Innovation Nord SARL,361706948,,2024-04-14 00:00:00,2024-04-14 00:00:00
7499,7499,Développement Nouvelle SNC,427345483,,2024-06-12 00:00:00,2024-06-12 00:00:00
7500,7500,Technologies Sud EURL,811039783,,2023-03-15 00:00:00,2023-03-15 00:00:00
7501,7501,Commerce Nord SA,849139217,,2022-02-10 00:00:00,2022-02-10 00:00:00
7502,7502,Entreprise Ouest EURL,037065257,,2020-11-26 00:00:00,2020-11-26 00:00:00
7503,7503,Alimentation Expert SARL,716032339,,2020-12-06 00:00:00,2020-12-06 00:00:00
7504,7504,Distribution Centre SARL,652446220,,2020-01-25 00:00:00,2020-01-25 00:00:00
7505,7505,Solutions France EURL,171188816,,2021-11-17 00:00:00,2021-11-17 00:00:00
7506,7506,Services Paris SASU,151242872,,2021-03-04 00:00:00,2021-03-04 00:00:00
7507,7507,Solutions Nord SASU,417910361,,2025-10-14 00:00:00,2025-10-14 00:00:00
7508,7508,Matériaux Est SAS,331633610,,2024-03-30 00:00:00,2024-03-30 00:00:00
7509,7509,Consulting Ouest SARL,213829823,,2025-03-22 00:00:00,2025-03-22 00:00:00
7510,7510,Groupe Premium SAS,812042661,,2024-06-15 00:00:00,2024-06-15 00:00:00
7511,7511,Produits France SNC,069989994,,2021-11-05 00:00:00,2021-11-05 00:00:00
7512,7512,Services Europe SARL,987401486,,2021-10-31 00:00:00,2021-10-31 00:00:00
7513,7513,Distribution Paris SNC,645683897,,2020-11-26 00:00:00,2020-11-26 00:00:00
7514,7514,Commerce International SAS,659404941,,2024-05-08 00:00:00,2024-05-08 00:00:00
7515,7515,Distribution Pro SASU,043859693,,2025-05-04 00:00:00,2025-05-04 00:00:00
7516,7516,Énergie Rhône-Alpes SASU,837160993,,2025-07-02 00:00:00,2025-07-02 00:00:00
7517,7517,Technologies Premium SAS,349403196,,2023-09-10 00:00:00,2023-09-10 00:00:00
7518,7518,Matériaux Est SARL,868681859,,2022-11-25 00:00:00,2022-11-25 00:00:00
7519,7519,Technologies Ouest SAS,434694972,,2021-07-28 00:00:00,2021-07-28 00:00:00
7520,7520,Énergie Nouvelle SASU,608386660,,2020-10-02 00:00:00,2020-10-02 00:00:00
7521,7521,Matériaux Europe SA,345130033,,2020-12-22 00:00:00,2020-12-22 00:00:00
7522,7522,Énergie Grand Ouest SNC,131437014,,2020-03-21 00:00:00,2020-03-21 00:00:00
7523,7523,Solutions Est SA,011379195,,2023-07-15 00:00:00,2023-07-15 00:00:00
7524,7524,Systems Rhône-Alpes SNC,548183128,,2025-01-16 00:00:00,2025-01-16 00:00:00
7525,7525,Commerce Rhône-Alpes SA,942769092,,2020-09-20 00:00:00,2020-09-20 00:00:00
7526,7526,Développement Méditerranée SASU,266556752,,2024-07-10 00:00:00,2024-07-10 00:00:00
7527,7527,Solutions Paris SNC,205761646,,2022-06-24 00:00:00,2022-06-24 00:00:00
7528,7528,Entreprise Nouvelle SNC,853274033,,2025-09-05 00:00:00,2025-09-05 00:00:00
7529,7529,Consulting Moderne EURL,085622371,,2025-09-21 00:00:00,2025-09-21 00:00:00
7530,7530,Entreprise Paris SNC,851969659,,2020-01-05 00:00:00,2020-01-05 00:00:00
7531,7531,Produits Moderne SASU,680930658,,2024-11-28 00:00:00,2024-11-28 00:00:00
7532,7532,Alimentation Nord SAS,071071823,,2023-05-11 00:00:00,2023-05-11 00:00:00
7533,7533,Construction Premium SARL,910578202,,2023-08-04 00:00:00,2023-08-04 00:00:00
7534,7534,Énergie Avenir SASU,958535874,,2020-01-12 00:00:00,2020-01-12 00:00:00
7535,7535,Transport Paris SNC,245558515,,2024-01-26 00:00:00,2024-01-26 00:00:00
7536,7536,Alimentation Avenir SNC,786560698,,2025-08-03 00:00:00,2025-08-03 00:00:00
7537,7537,Technologies Méditerranée SA,425748241,,2025-10-21 00:00:00,2025-10-21 00:00:00
7538,7538,Industrie Rhône-Alpes SAS,423901776,,2021-06-17 00:00:00,2021-06-17 00:00:00
7539,7539,Produits Centre SARL,493152508,,2025-04-05 00:00:00,2025-04-05 00:00:00
7540,7540,Entreprise Centre SASU,418164638,,2024-06-28 00:00:00,2024-06-28 00:00:00
7541,7541,Transport Nord SASU,891976912,,2022-09-19 00:00:00,2022-09-19 00:00:00
7542,7542,Consulting Centre SNC,672074630,,2020-05-22 00:00:00,2020-05-22 00:00:00
7543,7543,Commerce Expert SAS,425992963,,2023-08-04 00:00:00,2023-08-04 00:00:00
7544,7544,Société Expert EURL,393519756,,2020-01-28 00:00:00,2020-01-28 00:00:00
7545,7545,Industrie Grand Ouest SAS,971065511,,2025-04-21 00:00:00,2025-04-21 00:00:00
7546,7546,Industrie Centre SAS,774028344,,2024-06-11 00:00:00,2024-06-11 00:00:00
7547,7547,Industrie Ouest SASU,449622000,,2020-04-23 00:00:00,2020-04-23 00:00:00
7548,7548,Produits Pro EURL,385343165,,2023-01-07 00:00:00,2023-01-07 00:00:00
7549,7549,Alimentation Ouest SNC,552531733,,2021-11-07 00:00:00,2021-11-07 00:00:00
7550,7550,Services Paris EURL,376676813,,2021-11-16 00:00:00,2021-11-16 00:00:00
7551,7551,Technologies France SA,475439790,,2025-05-02 00:00:00,2025-05-02 00:00:00
7552,7552,Matériaux Sud SAS,210928263,,2021-11-12 00:00:00,2021-11-12 00:00:00
7553,7553,Commerce Expert SASU,070703848,,2020-04-11 00:00:00,2020-04-11 00:00:00
7554,7554,Développement France SAS,728235656,,2021-08-08 00:00:00,2021-08-08 00:00:00
7555,7555,Société Expert SNC,038225900,,2025-02-18 00:00:00,2025-02-18 00:00:00
7556,7556,Solutions Pro SA,155184716,,2023-08-16 00:00:00,2023-08-16 00:00:00
7557,7557,Consulting France EURL,165854548,,2025-09-15 00:00:00,2025-09-15 00:00:00
7558,7558,Matériaux Europe SAS,732677299,,2020-12-27 00:00:00,2020-12-27 00:00:00
7559,7559,Transport Méditerranée SA,011636222,,2022-08-23 00:00:00,2022-08-23 00:00:00
7560,7560,Digital Sud EURL,723816955,,2023-06-16 00:00:00,2023-06-16 00:00:00
7561,7561,Développement Est SA,945849958,,2023-03-20 00:00:00,2023-03-20 00:00:00
7562,7562,Systems Expert EURL,238384333,,2024-12-14 00:00:00,2024-12-14 00:00:00
7563,7563,Transport Expert SAS,492002480,,2021-05-03 00:00:00,2021-05-03 00:00:00
7564,7564,Technologies Est SA,583522768,,2025-08-07 00:00:00,2025-08-07 00:00:00
7565,7565,Systems Plus EURL,146253679,,2022-11-13 00:00:00,2022-11-13 00:00:00
7566,7566,Développement France EURL,770975449,,2023-07-18 00:00:00,2023-07-18 00:00:00
7567,7567,Alimentation Ouest SNC,471485441,,2024-02-13 00:00:00,2024-02-13 00:00:00
7568,7568,Construction Avenir SAS,995814381,,2024-01-02 00:00:00,2024-01-02 00:00:00
7569,7569,Construction Paris SASU,364493536,,2022-07-28 00:00:00,2022-07-28 00:00:00
7570,7570,Matériaux Pro SAS,963313697,,2021-05-25 00:00:00,2021-05-25 00:00:00
7571,7571,Distribution Sud SAS,293979852,,2025-05-18 00:00:00,2025-05-18 00:00:00
7572,7572,Développement Plus SARL,350438818,,2024-09-21 00:00:00,2024-09-21 00:00:00
7573,7573,Technologies Ouest SAS,509389037,,2025-11-16 00:00:00,2025-11-16 00:00:00
7574,7574,Matériaux Expert SA,587519265,,2025-07-24 00:00:00,2025-07-24 00:00:00
7575,7575,Consulting Nord SARL,279981385,,2022-06-24 00:00:00,2022-06-24 00:00:00
7576,7576,Énergie International SARL,195908561,,2022-10-12 00:00:00,2022-10-12 00:00:00
7577,7577,Commerce Pro EURL,774712830,,2025-03-09 00:00:00,2025-03-09 00:00:00
7578,7578,Distribution Grand Ouest SAS,849844717,,2021-11-16 00:00:00,2021-11-16 00:00:00
7579,7579,Solutions Europe SARL,377005525,,2024-11-02 00:00:00,2024-11-02 00:00:00
7580,7580,Commerce Europe EURL,787247865,,2020-03-31 00:00:00,2020-03-31 00:00:00
7581,7581,Développement Sud SA,366396877,,2024-12-16 00:00:00,2024-12-16 00:00:00
7582,7582,Solutions Est SASU,510482300,,2021-04-09 00:00:00,2021-04-09 00:00:00
7583,7583,Construction Plus SASU,730466281,,2020-08-05 00:00:00,2020-08-05 00:00:00
7584,7584,Commerce Sud SARL,764651477,,2021-03-22 00:00:00,2021-03-22 00:00:00
7585,7585,Produits France EURL,067465427,,2025-07-14 00:00:00,2025-07-14 00:00:00
7586,7586,Commerce Ouest SA,504856154,,2020-05-20 00:00:00,2020-05-20 00:00:00
7587,7587,Systems Ouest SA,283593002,,2025-04-24 00:00:00,2025-04-24 00:00:00
7588,7588,Groupe International SA,100764869,,2021-03-11 00:00:00,2021-03-11 00:00:00
7589,7589,Distribution Rhône-Alpes SARL,121896302,,2023-09-22 00:00:00,2023-09-22 00:00:00
7590,7590,Solutions Centre SARL,639170364,,2023-12-19 00:00:00,2023-12-19 00:00:00
7591,7591,Alimentation Méditerranée SA,333036606,,2025-01-01 00:00:00,2025-01-01 00:00:00
7592,7592,Industrie Méditerranée SA,639971589,,2025-11-05 00:00:00,2025-11-05 00:00:00
7593,7593,Consulting Plus SASU,518427539,,2021-07-01 00:00:00,2021-07-01 00:00:00
7594,7594,Technologies Expert SNC,695801845,,2023-05-02 00:00:00,2023-05-02 00:00:00
7595,7595,Services Premium SASU,432821254,,2024-01-07 00:00:00,2024-01-07 00:00:00
7596,7596,Construction Grand Ouest SNC,478446636,,2022-01-13 00:00:00,2022-01-13 00:00:00
7597,7597,Innovation International SARL,879685766,,2020-02-21 00:00:00,2020-02-21 00:00:00
7598,7598,Énergie International SAS,115425472,,2020-08-07 00:00:00,2020-08-07 00:00:00
7599,7599,Développement Nouvelle EURL,910979236,,2022-06-05 00:00:00,2022-06-05 00:00:00
7600,7600,Matériaux Grand Ouest EURL,318763109,,2025-03-18 00:00:00,2025-03-18 00:00:00
7601,7601,Digital Est SNC,531178895,,2020-07-25 00:00:00,2020-07-25 00:00:00
7602,7602,Solutions Est SNC,315499723,,2023-09-27 00:00:00,2023-09-27 00:00:00
7603,7603,Commerce Méditerranée SA,079406187,,2025-08-09 00:00:00,2025-08-09 00:00:00
7604,7604,Alimentation Sud SARL,546849654,,2023-08-27 00:00:00,2023-08-27 00:00:00
7605,7605,Technologies Nord SARL,254374861,,2022-01-11 00:00:00,2022-01-11 00:00:00
7606,7606,Développement Pro SNC,272779414,,2022-03-12 00:00:00,2022-03-12 00:00:00
7607,7607,Commerce Méditerranée EURL,987043940,,2025-05-05 00:00:00,2025-05-05 00:00:00
7608,7608,Alimentation Rhône-Alpes SAS,099679920,,2024-03-07 00:00:00,2024-03-07 00:00:00
7609,7609,Énergie Avenir SASU,177689791,,2025-03-14 00:00:00,2025-03-14 00:00:00
7610,7610,Développement France SNC,830664447,,2025-10-08 00:00:00,2025-10-08 00:00:00
7611,7611,Services Europe SAS,090435678,,2025-12-13 00:00:00,2025-12-13 00:00:00
7612,7612,Alimentation Paris SASU,746927045,,2025-12-08 00:00:00,2025-12-08 00:00:00
7613,7613,Développement Premium SA,796056927,,2022-11-16 00:00:00,2022-11-16 00:00:00
7614,7614,Distribution Avenir EURL,445726516,,2025-08-07 00:00:00,2025-08-07 00:00:00
7615,7615,Matériaux Nord SNC,930365036,,2023-02-08 00:00:00,2023-02-08 00:00:00
7616,7616,Produits Moderne SARL,048282339,,2021-05-05 00:00:00,2021-05-05 00:00:00
7617,7617,Groupe Centre SA,127324093,,2021-03-29 00:00:00,2021-03-29 00:00:00
7618,7618,Industrie Avenir SARL,580352581,,2024-09-08 00:00:00,2024-09-08 00:00:00
7619,7619,Digital Paris SA,632833398,,2025-12-10 00:00:00,2025-12-10 00:00:00
7620,7620,Produits Plus SNC,426644746,,2024-09-17 00:00:00,2024-09-17 00:00:00
7621,7621,Développement Sud SA,348410242,,2021-08-28 00:00:00,2021-08-28 00:00:00
7622,7622,Matériaux Ouest SNC,952125458,,2021-04-20 00:00:00,2021-04-20 00:00:00
7623,7623,Transport Nord SA,438613291,,2021-02-09 00:00:00,2021-02-09 00:00:00
7624,7624,Produits Nouvelle SA,509838009,,2025-08-13 00:00:00,2025-08-13 00:00:00
7625,7625,Société France SAS,503343170,,2020-03-22 00:00:00,2020-03-22 00:00:00
7626,7626,Construction International SARL,547106245,,2025-03-23 00:00:00,2025-03-23 00:00:00
7627,7627,Construction Paris SAS,764705620,,2025-12-08 00:00:00,2025-12-08 00:00:00
7628,7628,Digital Plus SAS,294324520,,2020-12-23 00:00:00,2020-12-23 00:00:00
7629,7629,Distribution Est SARL,380440842,,2023-06-20 00:00:00,2023-06-20 00:00:00
7630,7630,Énergie Est SAS,452084106,,2020-02-14 00:00:00,2020-02-14 00:00:00
7631,7631,Distribution Avenir SA,918915190,,2021-06-11 00:00:00,2021-06-11 00:00:00
7632,7632,Alimentation Nord SNC,177112307,,2020-10-10 00:00:00,2020-10-10 00:00:00
7633,7633,Consulting International SNC,708801824,,2020-03-05 00:00:00,2020-03-05 00:00:00
7634,7634,Industrie Méditerranée SA,547394072,,2023-10-06 00:00:00,2023-10-06 00:00:00
7635,7635,Construction Plus SARL,303184956,,2025-11-30 00:00:00,2025-11-30 00:00:00
7636,7636,Distribution Expert EURL,968382358,,2024-04-13 00:00:00,2024-04-13 00:00:00
7637,7637,Commerce Plus EURL,884605940,,2023-06-15 00:00:00,2023-06-15 00:00:00
7638,7638,Commerce Rhône-Alpes SA,509722450,,2023-12-01 00:00:00,2023-12-01 00:00:00
7639,7639,Innovation France SNC,099066672,,2022-01-19 00:00:00,2022-01-19 00:00:00
7640,7640,Commerce Europe SARL,099709511,,2021-10-03 00:00:00,2021-10-03 00:00:00
7641,7641,Groupe France SASU,162374185,,2023-08-17 00:00:00,2023-08-17 00:00:00
7642,7642,Construction Europe SARL,826007585,,2023-04-28 00:00:00,2023-04-28 00:00:00
7643,7643,Construction Méditerranée SASU,191044502,,2024-01-16 00:00:00,2024-01-16 00:00:00
7644,7644,Développement Sud SNC,387321672,,2023-08-06 00:00:00,2023-08-06 00:00:00
7645,7645,Produits Sud EURL,667118954,,2020-01-01 00:00:00,2020-01-01 00:00:00
7646,7646,Consulting Expert SA,611797564,,2025-04-16 00:00:00,2025-04-16 00:00:00
7647,7647,Innovation Avenir SA,807805874,,2025-03-01 00:00:00,2025-03-01 00:00:00
7648,7648,Distribution Nord SARL,614316933,,2023-12-30 00:00:00,2023-12-30 00:00:00
7649,7649,Entreprise Nouvelle SAS,196004006,,2021-02-02 00:00:00,2021-02-02 00:00:00
7650,7650,Transport Méditerranée SARL,961599818,,2022-07-08 00:00:00,2022-07-08 00:00:00
7651,7651,Innovation Méditerranée EURL,138997093,,2021-06-30 00:00:00,2021-06-30 00:00:00
7652,7652,Produits Plus SAS,231771064,,2024-01-13 00:00:00,2024-01-13 00:00:00
7653,7653,Systems France SAS,276250925,,2024-07-23 00:00:00,2024-07-23 00:00:00
7654,7654,Industrie Pro SAS,290497684,,2022-04-29 00:00:00,2022-04-29 00:00:00
7655,7655,Société France SA,761069103,,2025-04-17 00:00:00,2025-04-17 00:00:00
7656,7656,Services Expert SNC,326778453,,2024-01-13 00:00:00,2024-01-13 00:00:00
7657,7657,Entreprise Premium SASU,606437564,,2022-03-08 00:00:00,2022-03-08 00:00:00
7658,7658,Distribution France SARL,358644987,,2023-07-04 00:00:00,2023-07-04 00:00:00
7659,7659,Commerce Grand Ouest SA,169618725,,2025-01-21 00:00:00,2025-01-21 00:00:00
7660,7660,Entreprise Europe SA,851221051,,2024-02-08 00:00:00,2024-02-08 00:00:00
7661,7661,Industrie Nord SNC,569576788,,2022-06-30 00:00:00,2022-06-30 00:00:00
7662,7662,Transport Méditerranée SARL,762583896,,2022-08-05 00:00:00,2022-08-05 00:00:00
7663,7663,Entreprise Pro SNC,084600592,,2023-11-16 00:00:00,2023-11-16 00:00:00
7664,7664,Groupe Pro SNC,435003900,,2022-10-02 00:00:00,2022-10-02 00:00:00
7665,7665,Transport Pro SNC,553752114,,2021-09-21 00:00:00,2021-09-21 00:00:00
7666,7666,Alimentation Sud SNC,771340486,,2020-06-12 00:00:00,2020-06-12 00:00:00
7667,7667,Société Europe SAS,141858779,,2023-10-20 00:00:00,2023-10-20 00:00:00
7668,7668,Transport Europe SNC,237994850,,2022-06-27 00:00:00,2022-06-27 00:00:00
7669,7669,Groupe Méditerranée SASU,087264958,,2021-11-17 00:00:00,2021-11-17 00:00:00
7670,7670,Transport Avenir EURL,046392429,,2020-12-22 00:00:00,2020-12-22 00:00:00
7671,7671,Transport Nord EURL,160474623,,2021-10-24 00:00:00,2021-10-24 00:00:00
7672,7672,Innovation Plus SARL,451401137,,2023-11-26 00:00:00,2023-11-26 00:00:00
7673,7673,Technologies Rhône-Alpes SASU,707718326,,2023-12-17 00:00:00,2023-12-17 00:00:00
7674,7674,Digital Est SARL,337522486,,2023-09-24 00:00:00,2023-09-24 00:00:00
7675,7675,Systems Grand Ouest SNC,513865071,,2020-10-11 00:00:00,2020-10-11 00:00:00
7676,7676,Industrie Nord EURL,196907877,,2022-06-10 00:00:00,2022-06-10 00:00:00
7677,7677,Énergie Pro EURL,599075306,,2025-09-01 00:00:00,2025-09-01 00:00:00
7678,7678,Digital Rhône-Alpes SAS,150418101,,2023-03-18 00:00:00,2023-03-18 00:00:00
7679,7679,Services Paris EURL,879083590,,2021-11-12 00:00:00,2021-11-12 00:00:00
7680,7680,Technologies Est SARL,765064357,,2021-03-11 00:00:00,2021-03-11 00:00:00
7681,7681,Énergie Plus SASU,771909165,,2021-08-11 00:00:00,2021-08-11 00:00:00
7682,7682,Développement Avenir SAS,263880270,,2022-02-27 00:00:00,2022-02-27 00:00:00
7683,7683,Industrie Rhône-Alpes SARL,831843776,,2023-07-28 00:00:00,2023-07-28 00:00:00
7684,7684,Alimentation Nouvelle SNC,454306424,,2020-09-04 00:00:00,2020-09-04 00:00:00
7685,7685,Groupe Méditerranée SARL,295746127,,2023-09-17 00:00:00,2023-09-17 00:00:00
7686,7686,Matériaux Rhône-Alpes SAS,987964533,,2024-12-03 00:00:00,2024-12-03 00:00:00
7687,7687,Énergie Paris SAS,844639237,,2020-07-29 00:00:00,2020-07-29 00:00:00
